,Unnamed: 0,Car,Location,Year,Kilometers_Driven,Owner_Type,Fuel_Type,Power,Price
1614,1729,81,2,14,90000,2,2,97.6,6.2
1615,1730,65,8,14,18000,2,2,85.8,4.4
1616,1731,21,8,10,60000,2,1,68.0,2.1
1617,1733,35,3,16,32851,2,2,81.86,8.34
1618,1734,65,8,12,32000,2,1,74.0,4.35
1619,1735,18,5,12,62700,2,1,89.84,6.8
1620,1736,65,6,8,71000,2,1,73.9,3.3
1621,1737,37,7,14,19947,2,2,82.0,5.04
1622,1738,19,5,10,91000,2,1,153.86,9.2
1623,1739,103,5,12,74000,2,1,73.9,5.7
1624,1742,83,5,10,110224,2,1,108.45,6.1
1625,1743,67,0,8,21002,2,2,67.04,2.75
1626,1744,61,10,15,121000,2,1,88.5,8.0
1627,1745,55,6,8,73513,2,2,46.3,1.85
1628,1746,67,6,13,34000,2,2,67.0,3.85
1629,1747,60,3,15,28371,2,2,73.0,4.74
1630,1748,83,7,11,74755,2,1,108.45,5.63
1631,1749,68,7,9,25805,2,2,64.0,2.62
1632,1750,83,7,13,82603,2,2,102.53,4.9
1633,1751,28,2,4,110000,2,2,130.0,2.65
1634,1752,51,4,10,88000,2,1,140.0,5.99
1635,1754,84,4,15,15000,2,2,67.0,4.25
1636,1756,65,10,6,150000,1,1,74.0,2.7
1637,1758,43,2,9,37442,2,2,80.0,3.4
1638,1759,6,3,14,63111,1,1,190.0,30.8
1639,1760,61,9,10,88000,2,1,88.8,5.85
1640,1761,37,6,12,42355,2,2,82.0,4.0
1641,1762,5,3,9,75871,2,2,254.0,14.12
1642,1763,13,9,9,65000,2,1,163.7,4.55
1643,1764,75,10,13,69000,2,1,165.0,38.0
1644,1765,63,6,9,79232,2,1,73.9,2.9
1645,1766,76,10,5,220000,1,2,186.0,6.0
1646,1767,43,7,14,28470,2,2,81.83,6.95
1647,1768,33,8,12,9759,2,2,68.05,2.75
1648,1769,65,10,12,75216,2,1,74.0,5.1
1649,1770,43,2,15,8000,2,2,81.83,6.75
1650,1771,63,9,12,59451,2,2,85.8,3.69
1651,1772,65,5,11,53996,2,1,74.0,5.45
1652,1774,41,2,13,53000,1,2,81.86,4.0
1653,1775,24,8,11,40000,2,2,86.7,2.9
1654,1776,40,10,11,21107,2,2,121.3,5.25
1655,1777,27,9,12,56000,2,2,116.3,5.75
1656,1778,32,3,15,19623,2,2,121.3,13.12
1657,1779,51,7,12,70963,2,1,140.0,7.83
1658,1780,67,9,11,25755,2,0,58.16,3.15
1659,1781,100,9,11,51450,2,1,102.0,10.4
1660,1782,65,10,10,75000,2,1,74.0,4.35
1661,1783,67,3,15,37832,2,2,67.0,5.23
1662,1784,37,3,14,43041,2,2,81.86,6.01
1663,1785,24,5,12,97236,2,1,98.6,4.4
1664,1786,5,2,8,83000,2,1,181.0,12.75
1665,1787,21,4,9,65000,2,2,70.0,2.4
1666,1788,101,7,16,46007,2,2,73.75,5.71
1667,1789,18,7,13,65925,1,1,89.84,5.49
1668,1790,27,10,2,73500,1,2,90.0,1.3
1669,1791,51,8,12,55000,2,1,140.0,8.5
1670,1792,99,4,10,115000,2,1,168.5,12.99
1671,1793,37,8,15,31184,2,2,81.86,5.0
1672,1794,59,10,15,41747,2,1,73.75,9.0
1673,1795,65,7,14,38143,2,1,74.0,5.22
1674,1796,103,10,10,19030,2,2,73.9,3.8
1675,1797,98,3,17,20877,2,2,78.9,7.27
1676,1798,65,9,14,23555,2,2,81.8,5.1
1677,1799,71,1,11,29000,2,1,203.0,29.0
1678,1800,67,10,11,61000,2,2,67.1,2.9
1679,1801,93,7,10,4187,2,2,35.0,1.38
1680,1802,86,1,9,46000,2,2,157.8,5.5
1681,1803,103,9,14,28000,2,2,103.5,7.25
1682,1804,40,3,12,83558,2,1,126.32,6.98
1683,1806,33,8,11,36000,2,2,55.2,1.95
1684,1807,0,1,12,21000,2,1,174.33,24.5
1685,1808,100,7,11,62162,2,1,100.0,8.31
1686,1809,75,5,10,83000,2,1,254.8,36.0
1687,1810,41,10,13,58000,2,1,71.0,5.5
1688,1811,23,7,9,62332,2,2,177.6,5.89
1689,1812,104,7,14,50867,2,1,103.2,7.95
1690,1813,43,9,8,73000,2,2,80.0,2.75
1691,1814,34,6,10,98008,2,1,126.24,6.25
1692,1815,21,5,13,36000,2,1,68.05,4.95
1693,1816,43,7,17,27339,2,2,81.83,6.27
1694,1817,40,8,15,25000,2,1,126.2,8.65
1695,1818,37,8,12,37000,2,2,82.0,3.5
1696,1819,3,5,13,56000,2,1,174.3,35.0
1697,1820,65,8,13,27000,2,2,85.8,4.45
1698,1821,43,8,10,37000,2,2,80.0,2.65
1699,1822,48,8,15,10500,2,1,77.0,4.7
1700,1823,34,0,12,49000,2,1,126.2,8.9
1701,1824,45,9,15,7000,2,1,170.0,17.45
1702,1825,66,3,15,71256,2,1,88.5,9.58
1703,1826,97,7,10,83184,2,2,138.03,6.22
1704,1827,51,8,11,87284,2,1,140.0,7.8
1705,1828,8,9,14,7000,2,1,190.0,27.75
1706,1829,43,10,13,29000,1,1,88.73,7.0
1707,1830,74,3,15,33552,2,1,254.79,64.87
1708,1831,13,1,11,64000,1,1,163.7,6.5
1709,1832,43,6,9,82000,1,2,80.0,2.7
1710,1833,25,9,10,70000,1,2,86.8,2.5
1711,1835,103,4,13,58000,2,2,73.9,3.95
1712,1836,42,2,8,77000,1,2,78.9,2.1
1713,1837,13,10,7,73204,0,1,147.9,3.5
1714,1838,42,5,5,70000,1,2,68.05,2.0
1715,1839,61,4,12,79870,2,1,88.76,5.35
1716,1840,24,4,11,90000,2,1,98.6,3.8
1717,1842,37,7,16,46493,2,2,81.86,5.53
1718,1843,42,10,7,68000,0,2,78.9,1.95
1719,1844,65,5,15,2000,2,1,74.0,8.2
1720,1845,27,10,0,140000,2,2,90.0,0.9
1721,1846,100,10,11,255000,0,1,100.6,6.5
1722,1847,78,3,12,45535,2,1,112.0,19.41
1723,1848,16,3,14,39228,2,2,112.4,6.58
1724,1849,11,9,9,57000,1,2,92.7,2.1
1725,1850,42,2,6,85445,1,2,68.05,2.0
1726,1851,41,4,13,54000,2,1,71.0,3.7
1727,1852,57,9,12,53000,2,2,67.04,3.8
1728,1853,42,6,12,60000,2,2,78.9,3.25
1729,1854,83,3,13,65668,2,1,83.8,5.53
1730,1855,5,0,9,100000,1,1,190.0,10.9
1731,1856,37,8,16,1800,2,2,82.0,5.1
1732,1857,39,5,5,96000,1,2,62.3,2.2
1733,1858,15,10,7,44200,1,2,62.0,1.6
1734,1859,27,0,16,14000,2,2,117.3,11.25
1735,1861,99,4,10,73000,2,1,169.0,14.4
1736,1862,27,4,9,68000,2,2,118.0,3.6
1737,1863,6,6,15,19543,2,1,190.0,40.5
1738,1864,3,1,12,38000,1,1,174.3,38.95
1739,1865,63,4,12,32805,2,1,73.94,3.6
1740,1866,104,7,14,44782,2,1,103.2,7.12
1741,1867,27,7,14,55700,2,1,98.6,7.52
1742,1868,0,4,10,60000,1,1,140.8,10.35
1743,1869,88,5,12,56000,2,2,103.52,7.0
1744,1870,99,4,9,60000,2,1,171.0,10.85
1745,1871,14,9,8,78563,2,1,123.7,2.35
1746,1872,60,9,12,34669,2,2,73.0,2.9
1747,1873,58,4,15,17000,2,2,91.1,7.65
1748,1874,58,4,14,66000,2,1,88.5,6.4
1749,1875,100,10,12,102418,2,1,100.6,10.1
1750,1876,65,8,12,48800,2,2,85.8,4.25
1751,1877,100,7,17,10601,2,1,171.5,19.65
1752,1878,90,10,15,8200,2,1,69.0,4.4
1753,1879,43,6,10,100000,2,2,82.85,3.25
1754,1880,20,10,10,78000,2,1,68.0,2.8
1755,1882,20,2,4,89327,0,1,68.0,1.55
1756,1883,26,2,5,98000,1,2,152.0,4.7
1757,1884,29,7,15,24700,2,2,88.7,7.07
1758,1886,37,4,16,9434,2,2,81.86,5.75
1759,1887,63,9,10,29000,2,2,85.8,3.25
1760,1888,101,3,15,22440,2,1,108.495,8.89
1761,1889,27,9,13,73070,2,2,117.3,5.9
1762,1890,29,8,14,21771,2,2,88.7,4.95
1763,1891,65,4,12,62000,2,1,75.0,3.75
1764,1892,32,7,15,37024,2,1,126.2,10.97
1765,1894,33,8,12,26008,2,2,55.2,1.97
1766,1895,21,6,8,90000,1,1,68.0,1.4
1767,1896,101,3,16,35569,2,2,73.75,7.27
1768,1898,29,8,13,45000,2,2,88.7,4.75
1769,1899,43,4,13,42000,2,2,80.0,5.1
1770,1900,0,3,10,46913,2,1,241.4,16.11
1771,1901,50,4,12,62000,2,1,184.0,10.55
1772,1902,99,0,15,15000,2,1,174.5,30.0
1773,1903,87,8,0,69000,2,1,66.0,1.6
1774,1904,76,5,10,41367,2,1,170.0,18.49
1775,1905,58,7,16,15982,2,2,91.1,9.96
1776,1906,65,5,11,99595,1,1,74.0,4.75
1777,1908,6,4,10,49000,1,1,218.0,15.5
1778,1909,79,7,11,48272,2,1,116.9,11.82
1779,1910,97,4,6,63000,2,2,125.0,2.05
1780,1911,67,0,14,77000,2,0,58.16,3.3
1781,1912,62,9,11,11734,2,2,34.2,2.25
1782,1913,1,7,12,62012,2,1,174.33,20.12
1783,1914,41,2,15,46000,2,0,81.86,4.95
1784,1915,29,3,14,45449,2,1,98.6,7.48
1785,1916,71,9,2,85000,1,2,157.7,5.5
1786,1917,27,6,3,88000,1,2,100.0,1.7
1787,1918,0,7,11,45330,2,1,147.51,13.19
1788,1919,65,9,10,88000,2,2,85.8,3.85
1789,1920,59,4,14,45376,2,1,73.75,5.75
1790,1921,51,10,12,81000,2,1,140.0,9.0
1791,1922,12,7,10,83381,2,2,79.4,2.21
1792,1923,17,7,15,78526,2,1,98.96,8.09
1793,1924,6,3,15,27313,2,1,258.0,48.63
1794,1925,3,3,13,42747,1,1,174.3,39.47
1795,1926,8,3,13,42265,1,1,190.0,22.24
1796,1927,42,9,7,21000,2,2,80.0,2.6
1797,1928,32,0,14,55100,2,1,126.2,12.0
1798,1929,0,2,12,70000,2,1,174.33,18.0
1799,1930,77,9,5,55000,0,2,364.9,9.99
1800,1931,42,8,10,58235,2,2,78.9,2.45
1801,1932,17,9,15,26000,2,1,98.96,8.99
1802,1933,104,8,9,35000,2,1,103.6,3.15
1803,1934,59,6,15,24000,2,1,73.75,8.2
1804,1935,49,0,14,98000,2,1,120.0,11.5
1805,1936,43,3,14,44487,2,1,88.73,7.3
1806,1937,55,2,6,65000,2,2,46.3,1.59
1807,1938,42,4,13,34951,1,2,78.9,3.15
1808,1939,49,8,13,52373,1,1,120.0,8.5
1809,1940,85,5,8,66285,2,1,75.0,3.0
1810,1941,10,9,10,66000,2,1,258.0,21.0
1811,1942,29,5,14,43000,2,1,98.6,7.75
1812,1943,71,9,11,45200,2,1,170.0,23.0
1813,1944,51,9,14,41000,2,1,140.0,13.75
1814,1945,27,7,15,39430,2,2,117.3,8.29
1815,1946,65,3,12,83274,2,1,74.0,5.79
1816,1947,76,3,15,32324,2,1,170.0,30.5
1817,1948,27,9,9,49999,2,2,118.0,3.8
1818,1950,43,4,10,54000,2,2,82.85,3.3
1819,1951,16,6,7,80000,1,1,91.2,1.75
1820,1952,28,1,9,72000,1,2,130.0,5.5
1821,1953,32,10,15,44865,2,1,126.2,13.35
1822,1955,40,4,11,57478,1,2,121.3,5.25
1823,1956,43,5,9,75000,2,1,90.0,3.75
1824,1957,30,7,13,50624,2,1,98.6,6.32
1825,1958,40,1,16,75000,2,1,126.32,7.75
1826,1959,20,2,4,87000,1,2,101.0,1.37
1827,1960,42,9,8,62000,2,2,78.9,2.1
1828,1961,66,5,14,41372,2,1,88.5,9.3
1829,1962,100,0,13,70000,2,1,100.6,12.0
1830,1963,73,10,15,35000,2,1,136.0,23.5
1831,1964,55,5,4,71993,2,2,46.3,1.8
1832,1965,76,2,11,62000,1,1,170.0,12.5
1833,1966,65,4,13,51000,2,1,74.0,4.74
1834,1967,37,7,14,26038,2,2,82.0,5.43
1835,1968,99,7,16,37713,1,1,168.5,31.62
1836,1969,100,8,9,78088,2,2,132.0,6.3
1837,1970,17,7,15,30453,2,1,98.59,8.45
1838,1971,21,10,14,54000,2,2,86.8,5.0
1839,1972,99,2,9,190000,2,1,171.0,13.0
1840,1973,65,5,10,65097,2,2,85.8,4.7
1841,1974,7,3,16,28060,2,2,320.0,93.67
1842,1975,89,10,10,282000,2,2,160.0,3.3
1843,1976,67,6,7,111000,1,2,67.0,1.51
1844,1977,83,7,11,63295,2,1,108.45,6.09
1845,1978,58,9,13,35770,2,2,91.1,5.95
1846,1979,34,5,10,125928,2,1,126.24,9.0
1847,1980,88,8,13,45000,2,1,103.52,4.25
1848,1981,76,5,11,21000,2,1,170.0,23.5
1849,1982,23,9,9,54774,2,2,177.6,6.35
1850,1983,57,2,12,41123,2,2,67.04,3.4
1851,1984,7,1,15,17465,2,2,320.0,93.0
1852,1985,5,2,12,48000,2,1,190.0,21.6
1853,1986,104,2,9,173000,2,1,103.6,4.0
1854,1987,65,10,16,12000,2,1,74.0,5.5
1855,1988,46,9,10,34000,2,1,147.51,19.25
1856,1989,43,5,10,71360,2,1,90.0,3.95
1857,1990,59,9,10,74000,1,1,73.75,4.25
1858,1991,45,7,16,28937,2,1,170.0,17.02
1859,1992,61,5,10,82085,2,1,88.76,6.5
1860,1993,21,1,9,68465,2,2,70.0,2.95
1861,1994,97,3,11,63854,2,1,86.79,7.12
1862,1995,66,2,16,3000,2,1,88.5,11.25
1863,1996,27,4,7,65055,2,2,118.0,2.75
1864,1997,49,5,13,120000,2,1,120.0,12.0
1865,1998,41,9,12,64241,2,2,81.86,3.67
1866,1999,71,10,0,121000,2,1,204.4291860465116,5.0
1867,2001,87,10,6,88123,2,1,66.0,2.2
1868,2002,72,10,12,79000,2,1,224.0,41.0
1869,2003,8,1,14,28143,2,1,190.0,28.5
1870,2004,104,9,13,23001,2,2,103.2,5.49
1871,2005,0,0,11,82002,1,1,147.51,17.5
1872,2006,22,1,7,75000,2,1,68.0,1.99
1873,2007,40,7,14,37451,2,1,126.3,6.64
1874,2008,100,5,15,67000,2,1,147.8,16.5
1875,2009,37,10,14,25000,2,2,82.0,5.0
1876,2010,101,9,15,12000,2,2,73.75,5.4
1877,2011,84,8,15,25000,2,2,53.3,2.99
1878,2012,27,6,9,95936,2,2,118.0,4.1
1879,2013,37,7,16,5354,2,2,81.86,6.76
1880,2014,103,2,14,42000,1,2,75.0,5.5
1881,2015,65,3,12,44282,2,1,74.0,5.99
1882,2016,81,4,10,70000,2,1,84.8,2.59
1883,2017,44,9,11,31400,2,1,187.7,26.75
1884,2018,58,10,14,50000,2,1,88.5,8.5
1885,2019,3,1,9,53000,2,1,167.6,23.0
1886,2020,21,10,12,21727,2,2,70.02,3.35
1887,2021,38,1,10,43000,1,1,194.3,10.75
1888,2022,49,8,11,75000,2,1,120.0,6.29
1889,2023,83,1,12,73557,2,1,108.45,7.75
1890,2024,0,4,10,44555,2,1,140.8,13.5
1891,2025,60,3,11,54885,2,2,73.0,3.75
1892,2026,52,9,9,76000,1,1,112.0,3.75
1893,2027,67,6,4,101000,1,2,67.1,1.5
1894,2028,67,2,3,66000,2,2,64.0,1.45
1895,2029,64,3,11,84360,2,2,103.3,4.12
1896,2030,100,9,14,25121,2,1,147.8,17.11
1897,2031,100,10,13,100000,1,1,100.6,10.25
1898,2032,103,8,9,66035,2,1,73.9,2.49
1899,2033,98,10,13,190000,1,2,88.73,3.85
1900,2034,18,5,12,85670,2,1,89.84,6.25
1901,2035,37,5,13,35000,2,1,70.0,4.88
1902,2036,27,9,14,8000,2,2,117.3,9.45
1903,2037,100,5,5,162000,1,1,102.0,4.8
1904,2038,33,8,10,60000,2,2,55.2,1.99
1905,2039,42,5,8,70600,2,2,78.9,2.8
1906,2040,71,1,9,25000,1,2,185.0,22.0
1907,2041,47,5,10,75000,2,1,62.1,4.3
1908,2042,86,3,12,85071,2,1,138.1,9.75
1909,2043,65,0,13,40000,2,2,81.8,5.9
1910,2044,0,4,11,67000,2,1,147.51,14.5
1911,2045,20,5,7,55000,1,1,68.0,2.4
1912,2046,64,9,6,62000,1,2,104.68,2.11
1913,2047,37,3,15,22526,2,2,82.0,7.6
1914,2048,63,5,10,57788,2,2,85.8,3.6
1915,2049,49,6,11,72000,2,1,120.0,6.0
1916,2050,49,9,12,83128,2,1,120.0,7.45
1917,2051,55,2,9,75000,2,2,46.3,2.1
1918,2052,83,0,11,58000,1,1,108.45,5.2
1919,2055,100,7,13,59751,2,1,100.6,11.62
1920,2056,7,7,13,29966,1,1,261.49,43.6
1921,2058,83,7,13,75863,2,1,108.45,6.7
1922,2059,67,9,11,54000,2,0,67.04,3.05
1923,2060,0,1,12,24000,2,1,174.33,25.0
1924,2061,45,3,16,33218,2,1,170.0,19.05
1925,2062,40,8,13,33425,2,2,105.5,4.5
1926,2063,24,10,11,47000,2,2,86.7,4.15
1927,2064,32,2,13,41000,2,1,126.2,11.9
1928,2065,42,4,9,62000,2,2,68.05,2.1
1929,2067,65,10,6,56230,1,2,85.8,2.4
1930,2068,31,2,5,55000,2,2,94.0,2.65
1931,2069,51,6,12,70669,2,1,140.0,9.0
1932,2070,55,10,10,69000,2,2,67.1,2.1
1933,2071,12,10,9,65000,1,2,79.4,2.5
1934,2072,1,9,7,30000,2,1,179.5,8.95
1935,2073,78,5,15,2000,2,1,113.98,34.0
1936,2074,65,10,9,24255,2,2,77.89052147239263,3.15
1937,2075,95,2,13,40000,2,2,88.7,4.0
1938,2076,27,8,12,40000,2,1,98.6,4.45
1939,2077,12,6,8,26000,2,2,79.4,1.5
1940,2078,0,6,9,105000,1,1,140.0,14.5
1941,2080,40,9,12,71000,1,1,126.32,5.45
1942,2081,27,9,13,32896,2,2,117.3,8.9
1943,2082,42,5,10,45000,2,2,78.9,3.65
1944,2083,9,1,13,65000,1,1,190.0,29.0
1945,2084,0,9,11,45200,2,1,147.51,13.5
1946,2085,26,5,6,82167,2,2,152.0,5.4
1947,2086,37,3,14,37429,2,2,81.86,5.89
1948,2087,58,5,14,46000,2,1,88.5,8.45
1949,2088,27,4,9,67031,2,2,117.3,4.0
1950,2090,57,9,14,47691,2,2,67.04,3.94
1951,2092,21,5,11,71336,2,1,68.0,4.1
1952,2093,100,2,4,196000,2,1,102.0,6.25
1953,2094,59,8,13,28193,2,1,73.75,5.25
1954,2096,39,3,2,52146,2,2,62.3,1.93
1955,2097,71,5,11,85000,2,1,194.0,21.0
1956,2098,37,0,13,20780,2,2,81.86,4.3
1957,2099,30,9,12,43081,2,2,117.3,5.25
1958,2102,97,9,5,67000,0,2,125.0,2.2
1959,2103,48,9,14,34079,2,1,77.0,3.7
1960,2104,5,3,8,77849,1,2,215.0,11.27
1961,2105,55,6,11,86000,2,2,47.3,2.41
1962,2106,2,10,13,110000,2,1,174.33,19.0
1963,2107,98,5,13,116000,1,1,67.05,5.8
1964,2108,51,3,14,41840,2,1,140.0,13.52
1965,2109,99,5,13,19317,2,1,168.7,24.5
1966,2110,91,10,12,41000,2,0,55.23,3.25
1967,2111,74,7,15,25601,2,1,201.15,56.73
1968,2112,32,6,13,83950,2,1,126.2,9.95
1969,2113,27,10,10,60000,2,2,118.0,5.5
1970,2114,0,5,13,50000,2,1,174.33,25.0
1971,2115,68,8,7,37000,2,2,60.0,1.0
1972,2116,55,5,9,76976,1,2,46.3,2.15
1973,2117,56,7,16,21684,2,2,83.1,7.89
1974,2118,51,4,13,62000,2,1,140.0,10.25
1975,2120,35,3,15,59450,2,2,81.86,7.53
1976,2121,76,3,16,24465,2,1,167.62,39.45
1977,2122,27,4,12,55000,2,2,117.3,5.84
1978,2123,17,9,15,2000,2,2,110.4,8.65
1979,2124,56,7,15,25040,2,2,83.1,7.74
1980,2125,42,1,6,84000,2,2,78.9,2.5
1981,2126,100,10,5,170428,1,1,102.0,5.7
1982,2127,56,9,14,12573,2,2,83.1,5.8
1983,2128,4,5,10,88000,2,1,241.4,36.5
1984,2129,38,4,10,86000,1,1,194.3,9.5
1985,2130,39,3,10,51019,2,2,62.3,3.48
1986,2131,27,9,11,45000,2,2,118.0,4.55
1987,2132,43,6,10,51000,2,1,90.0,3.9
1988,2133,47,10,5,92000,2,1,63.0,2.7
1989,2134,99,10,15,29000,2,1,174.5,31.0
1990,2135,5,1,7,70521,1,2,215.0,10.3
1991,2136,5,8,8,51000,2,1,181.0,7.75
1992,2137,67,5,10,52618,2,2,67.1,3.2
1993,2138,61,4,11,68000,2,1,88.5,4.85
1994,2139,46,7,14,29022,1,1,177.0,34.08
1995,2140,61,2,15,80000,2,1,88.5,8.1
1996,2141,91,2,14,78000,1,1,69.01,2.35
1997,2142,55,10,10,100000,2,2,67.1,1.8
1998,2143,33,3,13,31412,2,2,55.2,3.42
1999,2144,19,9,8,78000,1,1,153.86,5.34
2000,2145,19,5,16,14000,2,1,158.0,31.99
2001,2146,104,1,9,80000,2,1,103.6,4.75
2002,2147,58,9,12,46738,2,2,91.1,6.1
2003,2148,33,3,11,54884,1,2,55.2,3.69
2004,2149,3,4,10,74500,1,1,174.3,15.0
2005,2150,51,3,14,67472,2,1,140.0,14.5
2006,2151,65,5,11,84000,2,1,74.0,5.65
2007,2152,63,8,9,77400,2,1,73.9,2.5
2008,2153,76,9,15,14470,2,1,201.15,38.5
2009,2154,83,8,12,52108,2,1,108.45,5.49
2010,2155,65,8,11,40000,2,2,85.8,3.55
2011,2156,100,6,12,105044,2,1,100.6,10.75
2012,2157,32,4,14,24347,2,2,121.3,11.0
2013,2158,64,0,12,58000,2,1,88.73,4.5
2014,2159,51,7,12,49663,2,1,140.0,8.42
2015,2160,27,9,15,17000,2,2,117.3,11.6
2016,2161,44,7,14,13418,2,1,187.7,33.63
2017,2162,20,10,6,117080,0,1,68.0,2.25
2018,2163,6,9,8,74000,2,2,150.0,12.95
2019,2164,65,5,8,86514,2,1,77.89052147239263,4.25
2020,2165,1,3,12,66882,2,1,174.33,25.02
2021,2166,25,7,12,41460,2,2,86.8,3.95
2022,2167,27,9,9,57000,2,2,118.0,4.4
2023,2168,103,1,13,34010,0,2,73.9,4.95
2024,2169,49,10,8,96813,1,1,120.0,5.5
2025,2170,27,9,9,84000,2,2,116.3,3.25
2026,2171,88,7,11,50004,2,2,103.5,4.02
2027,2172,51,3,14,67995,2,1,140.0,11.73
2028,2173,102,2,10,55000,2,1,105.0,9.5
2029,2174,56,5,15,14900,2,2,83.1,8.6
2030,2175,24,6,11,70961,2,1,98.6,4.0
2031,2176,104,9,13,40194,2,2,103.2,5.55
2032,2177,55,5,13,96000,2,2,47.3,2.5
2033,2178,46,9,15,35000,2,1,255.0,41.6
2034,2179,27,4,13,50000,2,2,117.3,7.41
2035,2180,82,9,12,50000,2,1,108.5,6.5
2036,2181,55,9,6,26299,2,2,46.3,1.2
2037,2182,99,1,13,150386,2,1,174.5,23.0
2038,2183,43,8,10,60000,2,1,90.0,2.74
2039,2184,21,5,11,65000,2,1,68.0,3.9
2040,2185,66,0,15,80000,2,1,88.5,8.0
2041,2186,40,2,10,92000,0,1,126.32,4.0
2042,2188,63,3,11,73278,2,1,73.9,5.05
2043,2189,0,9,9,38000,2,2,132.0,12.0
2044,2190,71,7,14,46936,2,1,204.0,29.6
2045,2191,83,6,13,55000,2,1,83.8,6.5
2046,2192,24,9,12,19000,2,2,86.7,4.75
2047,2194,65,9,9,14000,1,2,85.8,3.2
2048,2195,67,8,14,16956,2,2,67.04,3.6
2049,2196,62,3,15,15473,2,2,34.2,3.58
2050,2197,64,4,9,75000,2,1,88.8,2.5
2051,2198,20,0,11,96000,1,1,90.0,3.5
2052,2199,96,4,13,25000,2,2,158.2,25.0
2053,2200,67,9,8,38000,1,2,67.04,1.75
2054,2201,71,1,3,54000,2,1,198.5,10.0
2055,2202,56,6,16,4131,2,2,83.1,7.75
2056,2203,29,5,14,31700,2,2,88.7,6.45
2057,2204,49,10,15,66988,2,1,120.0,10.0
2058,2205,103,9,12,54230,2,2,74.0,4.5
2059,2206,43,8,13,35000,2,2,80.0,3.4
2060,2207,96,9,8,62714,2,2,164.7,4.5
2061,2208,67,5,13,45295,2,2,67.1,4.3
2062,2209,6,10,16,7000,2,1,190.0,46.0
2063,2210,55,2,14,57000,2,2,67.1,3.4
2064,2211,76,4,11,40100,2,1,170.0,14.5
2065,2212,55,4,11,56000,2,2,47.3,2.1
2066,2213,65,9,10,15000,2,2,85.8,3.65
2067,2215,43,0,7,68000,1,1,90.0,3.95
2068,2216,89,4,10,83000,2,1,163.2,6.75
2069,2217,97,7,11,81504,2,1,87.2,6.53
2070,2218,99,5,13,73500,2,1,168.5,22.0
2071,2219,88,10,11,52900,2,2,103.52,4.75
2072,2220,25,9,15,20000,2,2,86.8,5.99
2073,2221,103,6,9,46000,2,2,73.9,3.05
2074,2222,103,4,8,65000,2,2,73.9,2.4
2075,2223,68,10,5,42000,0,2,67.1,1.3
2076,2224,98,7,14,36681,2,1,67.06,6.71
2077,2225,51,0,12,67000,1,1,140.0,7.2
2078,2226,37,2,14,18000,2,2,82.0,5.4
2079,2227,18,7,13,56409,2,1,89.84,6.63
2080,2228,61,9,14,65263,2,0,80.46,7.5
2081,2229,27,3,16,20300,2,2,117.3,14.21
2082,2230,27,8,8,45008,2,2,118.0,3.0
2083,2231,57,7,15,21799,2,2,67.04,5.11
2084,2232,104,10,9,57328,2,2,103.6,3.39
2085,2233,100,5,15,35358,2,1,171.5,22.99
2086,2234,43,4,7,46946,1,2,80.0,2.35
2087,2235,63,8,10,39772,2,1,73.94,2.85
2088,2236,1,4,12,58000,2,1,174.33,18.5
2089,2237,83,1,12,52000,2,2,102.57,5.99
2090,2238,28,5,6,152000,1,2,130.0,3.0
2091,2239,94,6,14,42700,2,2,84.0,3.6
2092,2240,0,5,12,60000,2,1,147.51,24.0
2093,2241,65,3,13,33195,2,2,85.8,6.26
2094,2242,99,5,8,110000,2,1,174.5,13.7
2095,2243,75,9,14,52000,2,1,203.2,35.0
2096,2244,43,7,13,64399,2,1,90.0,5.02
2097,2245,67,9,13,55000,2,2,81.8,3.1
2098,2246,104,1,10,50000,2,1,103.6,5.5
2099,2247,65,8,12,33485,2,2,85.8,3.59
2100,2248,16,8,13,32000,2,1,91.7,4.65
2101,2249,27,1,7,71400,0,2,118.0,3.8
2102,2250,32,5,14,41713,2,1,126.2,12.5
2103,2251,27,5,15,46000,2,1,98.6,12.9
2104,2252,62,5,13,52950,2,2,35.0,2.35
2105,2253,65,2,13,29500,2,2,81.8,4.15
2106,2254,75,3,10,63888,2,1,224.0,22.58
2107,2255,55,0,14,60000,2,2,47.3,2.65
2108,2256,21,4,8,59196,1,2,70.0,2.25
2109,2257,100,5,14,121362,2,1,147.8,16.0
2110,2258,6,9,11,78000,2,1,177.0,19.5
2111,2259,38,1,13,59000,2,1,194.3,21.0
2112,2260,6,0,10,95000,1,1,190.0,17.5
2113,2261,20,5,8,84000,1,1,68.0,2.41
2114,2262,98,1,10,58253,1,1,76.90978723404255,4.45
2115,2263,46,3,12,64557,1,1,187.7,29.93
2116,2264,98,10,10,24500,1,2,76.90978723404255,2.95
2117,2265,55,8,7,68078,2,2,46.3,1.02
2118,2266,99,6,7,149706,2,1,171.0,11.0
2119,2268,18,9,11,25984,2,2,110.0,5.35
2120,2269,56,9,15,15544,2,2,83.1,5.65
2121,2270,78,9,13,34000,2,1,112.0,22.0
2122,2271,40,9,11,24000,2,2,121.4,5.95
2123,2272,21,10,9,95000,0,1,68.0,2.35
2124,2273,24,10,12,52000,1,1,98.6,4.1
2125,2274,83,10,10,135000,2,1,108.45,5.4
2126,2275,17,4,15,39000,2,1,98.96,8.45
2127,2277,99,9,8,140000,2,1,174.5,10.75
2128,2279,50,7,13,67415,2,1,184.0,11.03
